question,adapter_name
피고인이 교차로에서 신호를 위반하여 좌회전한 결과 피해자에게 상해를 입힌 사건에서 적용된 법률 조항은 무엇인가요?,korean general law
피고인은 2014년 7월 27일 혈중알코올농도 0.172%의 상태로 약 3m를 운전한 행위가 어떤 법률을 위반하였나요?,korean general law
"피고인이 자전거를 운전하면서 주의의무를 다하지 않아 보행자를 다치게 한 경우, 어떤 법률에 따라 처벌받을 수 있나요?",korean general law
피고인은 2020년 10월 17일 인천 부평구에서 어떤 행위로 경찰관의 직무집행을 방해하였습니까?,korean general law
피고인이 2017년 8월 2일 부천시에서 피해자의 재물을 절취한 행위는 어떤 법률에 의해 처벌받는가?,korean general law
피고인이 경찰공무원의 정당한 직무집행을 방해한 행위는 어떤 법률에 의해 처벌받는가?,korean general law
피고인이 2020년 7월 4일 창원시 성산구에서 혈중알코올농도 0.175% 상태로 BMW X6 승용차를 운전한 행위는 어떤 법률을 위반한 것인가?,korean general law
피고인은 2018년 10월 16일 공주시에서 어떤 법을 위반했습니까?,korean general law
"피고인은 피해자에게 어떤 이유로 폭행을 가했으며, 피해자는 어떤 상해를 입었습니까?",korean general law
피고인은 2018년 6월 13일 혈중알콜농도 0.210%의 술에 취한 상태로 차량을 운전하여 사고를 일으켰습니다. 피고인이 위반한 법률은 무엇인가요?,korean general law
피고인이 피해자를 기망하여 금전을 편취한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인은 2018년 7월 22일에 어떤 법을 위반했나요?,korean general law
피고인은 피해자가 택시요금 결제 후 하차하지 않고 기다렸다는 이유로 피해자에게 욕설을 하고 폭행을 가한 혐의로 기소되었습니다. 이와 관련된 법 조항은 무엇인가요?,korean general law
피고인은 2014년 9월 25일 춘천시 퇴계동에서 어떤 법을 위반했나요?,korean general law
피고인이 피해자를 주먹과 우산으로 가격하여 약 4주간의 치료가 필요한 상해를 입힌 행위는 어떤 법률 조항에 해당합니까?,korean general law
피고인이 피해자를 기망하여 돈을 편취한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인이 신호를 위반하여 교차로에서 좌회전하다가 피해자에게 상해를 입힌 사건에서 피고인의 주의의무 위반에 대한 법적 책임은 무엇인가?,korean general law
피고인은 2018년 12월 6일 춘천 B모텔 주차장에서 피해자 C와 다투던 중 어떤 행위를 하였습니까?,korean general law
피고인이 피해자 B의 덤프트럭 운송료를 대신 받아 보관하던 중 이를 임의로 소비한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인이 특정범죄가중처벌등에관한법률위반(위험운전치사상) 및 도로교통법위반(음주운전) 혐의로 기소된 이유는 무엇인가요?,korean general law
피고인이 2013년 5월 11일 B 화물차를 운전하다가 사고를 내고 아무런 조치 없이 도주한 행위는 어떤 법률을 위반한 것인가요?,korean general law
피고인이 피해자의 주점에서 술값 지급 요구에 대응하여 행패를 부리고 잠을 자 피해자와 종업원들의 영업 업무를 방해한 행위는 어떤 법률 조항에 해당하나요?,korean general law
피고인이 피해자를 불륜관계로 의심하여 협박한 행위는 어떤 법률에 위반되는가?,korean general law
피고인이 흉기를 휴대하여 피해자를 협박한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인은 ㈜E의 기계설비를 양도담보로 제공하겠다는 거짓말로 피해자들로부터 돈을 차용하여 편취한 행위는 어떤 법률 조항을 위반한 것인가?,korean general law
피고인이 2014년 6월 23일에 저지른 범죄는 무엇인가요?,korean general law
"피고인은 2016년 4월 7일 수원시 장안구에서 어떤 범죄로 체포되었으며, 경찰관의 어떤 직무집행을 방해하였습니까?",korean general law
피고인은 피해자 B가 운영하는 식당에서 어떤 행위로 인해 업무방해와 사기 혐의를 받았나요?,korean general law
피고인이 2014년 7월 4일 부산 남구 대연동에서 BMW 승용차를 운전하다가 전방주시의무를 태만히 하여 사고를 내고 도주한 사건에서 적용된 법률은 무엇인가요?,korean general law
피고인이 성명불상의 보이스피싱 조직원으로부터 받은 인감도장과 통장을 이용하여 피해금원을 인출하고 전달한 행위는 어떤 법률에 의해 처벌받을 수 있습니까?,korean general law
피고인이 피해자의 머리를 맥주병으로 내리쳐 안면 열상을 가한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인은 2021년 8월 19일 서울 중랑구에서 피해자 D의 갤럭시노트20 휴대폰을 절취한 행위에 대해 어떤 법률 조항에 따라 처벌받을 수 있는가?,korean general law
피고인이 피해자 B 소유의 예금과 부동산 등 국내자산을 관리하면서 횡령한 금액은 얼마인가?,korean general law
피고인이 피해자에게 욕설을 하고 소란을 피우며 스크린 골프장 영업 업무를 방해한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인이 피해자 소유의 밭에 콘크리트 포장을 하여 효용을 해한 행위는 어떤 법률에 저촉되는가?,korean general law
"피고인은 피해자 C와 D에게 어떤 상해를 가하였으며, 이에 해당하는 법 조항은 무엇인가?",korean general law
"피고인이 신호등이 설치된 횡단보도에서 보행자 신호에 따라 길을 건너던 피해자를 들이받아 상해를 입힌 경우, 피고인의 법적 책임은 무엇인가요?",korean general law
피고인은 경찰관의 정당한 직무집행을 방해한 혐의로 어떤 법률 조항에 따라 처벌받을 수 있습니까?,korean general law
"피고인이 2013년 8월 31일에 저지른 범죄는 무엇이며, 이전에 같은 범죄로 처벌받은 기록이 있는가?",korean general law
피고인이 술에 취해 피해자를 맥주병으로 때려 상해를 입힌 경우 적용되는 법 조항은 무엇인가요?,korean general law
피고인이 피해자에게 돈을 빌려주면 갚겠다고 거짓말하여 돈을 받은 행위는 어떤 법률을 위반한 것인가요?,korean general law
피고인은 2015년 9월 10일 천안터미널 정류장에서 버스에 탑승하여 피해자 E를 추행한 사실이 있습니까?,korean general law
피고인이 피해자 E와 G에게 각각 어떤 상해를 입혔는가?,korean general law
피고인이 2017년 10월 25일 구미시 C약국 앞 도로에서 신호를 위반하여 이륜자동차로 피해자 E를 들이받아 상해를 입힌 사건에서 피고인의 법적 책임은 무엇인가요?,korean general law
"피고인은 2021년 7월 27일 창원시 의창구에서 혈중알코올농도 0.137%의 상태로 약 500m 구간을 운전하였을 때, 어떤 법을 위반하였나요?",korean general law
"피고인은 어떤 차량을 운전하였으며, 사고 당시 어떤 주의의무를 게을리하였습니까?",korean general law
"피고인이 음주 상태에서 차량을 운전하여 교통사고를 일으킨 경우, 피고인이 위반한 법률 조항은 무엇인가요?",korean general law
피고인이 2016년 7월 19일 음주운전으로 적발된 사건에서 적용된 법 조항은 무엇인가요?,korean general law
피고인이 2015년 11월 9일 서울 강북구의 편의점 앞에서 D씨를 폭행한 행위는 어떤 법률에 해당하나요?,korean general law
피고인이 2014년 10월부터 2015년 6월까지 피해자 B에게 행한 폭행 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인이 혈중알코올농도 0.186%의 술에 취한 상태로 약 500m 구간에서 승용차를 운전한 행위는 어떤 법률을 위반한 것인가?,korean general law
피고인이 술에 취한 상태로 운전하다가 경찰의 음주측정 요구에 불응한 사건에서 적용된 법 조항은 무엇인가요?,korean general law
피고인은 2017년 7월 8일 대구 수성구에서 피해자 D에게 어떤 상해를 가했나요?,korean general law
피고인은 어떤 행위로 인해 성폭력범죄의처벌등에관한특례법 제14조 제1항을 위반했나요?,korean general law
피고인이 원동기장치자전거 운전면허 없이 혈중알콜농도 0.161%의 상태로 오토바이를 운전한 행위는 어떤 법률을 위반한 것인가?,korean general law
"피고인은 피해자에게 돈을 빌릴 때 어떤 거짓말을 하였으며, 실제로는 어떤 의도로 돈을 빌렸습니까?",korean general law
피고인은 2016년 5월 25일 부산 연제구에서 D 주식회사와 리스계약을 체결한 후 차량을 담보로 제공하여 어떤 범죄를 저질렀나요?,korean general law
피고인은 이전에 음주운전으로 벌금형을 받은 전력이 있음에도 불구하고 2020년 6월 30일에 다시 음주운전을 하였다. 이 경우 피고인이 위반한 법 조항은 무엇인가?,korean general law
피고인이 게임장에서 큰소리로 욕설을 하며 영업을 방해하고 화분을 손괴한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인과 B가 병원 응급실에서 소란을 피우고 보안요원 및 경비원을 폭행한 행위는 어떤 법률 조항에 해당하는가?,korean general law
"피고인이 피해자의 머리채를 잡고 주먹과 발로 폭행한 후, 머그컵으로 피해자의 왼쪽 눈을 때려 상해를 입힌 행위는 어떤 법률 조항에 해당하는가?",korean general law
피고인이 피해자의 뺨을 5회 때려 폭행한 행위는 어떤 법률 조항에 해당하는가?,korean general law
피고인은 2017년 3월 24일 양산시에서 어떤 법을 위반했나요?,korean general law
피고인은 2016년 6월 15일과 2016년 8월 5일에 각각 어떤 재물을 손괴하였습니까?,korean general law
피고인은 어떤 행위로 인해 형법 제307조 제2항에 따라 처벌받게 되었나요?,korean general law
피고인이 2017년 4월 9일에 정육점에서 현금과 상품권을 절취한 행위는 어떤 법률에 의해 처벌받을 수 있나요?,korean general law
피고인은 2018년 6월 16일 수원시 팔달구 B시장 화장실 앞에서 어떤 이유로 피해자 C을 폭행하였나요?,korean general law
"피고인은 어떤 상태에서 자동차를 운전했으며, 운전한 구간은 어디인가요?",korean general law
피고인이 2016년 3월 14일에 저지른 범죄는 무엇인가요?,korean general law
피고인은 2021년 7월 16일 정읍시에서 어떤 법을 위반했습니까?,korean general law
"피고인은 2019년 12월 1일 서울시 마포구에서 혈중알콜농도 0.039% 상태로 약 3km 구간을 운전했는데, 이에 해당하는 법률 조항은 무엇인가요?",korean general law
